prop_handle,enum_value,http_status,passed,notes
therapeutic_agents,Anti-gpA33/CD3 Monoclonal Antibody MGD007,200,True,
therapeutic_agents,Anti-GPR20/DXd Antibody-drug Conjugate DS-6157a,200,True,
therapeutic_agents,Anti-gremlin-1 Monoclonal Antibody UCB6114,200,True,
therapeutic_agents,Anti-GRP78 Monoclonal Antibody PAT-SM6,200,True,
therapeutic_agents,Anti-HA Epitope Monoclonal Antibody MEDI8852,200,True,
therapeutic_agents,Anti-HB-EGF Monoclonal Antibody KHK2866,200,True,
therapeutic_agents,Anti-HBEGF Monoclonal Antibody U3-1565,200,True,
therapeutic_agents,Anti-hepcidin Monoclonal Antibody LY2787106,200,True,
therapeutic_agents,Anti-HER-2 Bispecific Antibody KN026,200,True,
therapeutic_agents,Anti-HER2 ADC DS-8201a,200,True,
therapeutic_agents,Anti-HER2 Antibody Conjugated Natural Killer Cells ACE1702,200,True,
therapeutic_agents,Anti-HER2 Antibody-drug Conjugate A166,200,True,
therapeutic_agents,Anti-HER2 Antibody-drug Conjugate ARX788,200,True,
therapeutic_agents,Anti-HER2 Antibody-drug Conjugate BAT8001,200,True,
therapeutic_agents,Anti-HER2 Antibody-drug Conjugate DP303c,200,True,
therapeutic_agents,Anti-HER2 Antibody-drug Conjugate MEDI4276,200,True,
therapeutic_agents,Anti-HER2 Antibody-drug Conjugate RC48,200,True,
therapeutic_agents,Anti-HER2 Bi-specific Monoclonal Antibody ZW25,200,True,
therapeutic_agents,Anti-HER2 Bispecific Antibody-drug Conjugate ZW49,200,True,
therapeutic_agents,Anti-HER2 Immune Stimulator-antibody Conjugate NJH395,200,True,
therapeutic_agents,Anti-HER2 Monoclonal Antibody B002,200,True,
therapeutic_agents,Anti-HER2 Monoclonal Antibody CT-P6,200,True,
therapeutic_agents,Anti-HER2 Monoclonal Antibody HLX22,200,True,
therapeutic_agents,Anti-HER2 Monoclonal Antibody/Anti-CD137Anticalin Bispecific Fusion Protein PRS-343,200,True,
therapeutic_agents,Anti-HER2-DM1 ADC B003,200,True,
therapeutic_agents,Anti-HER2-DM1 Antibody-drug Conjugate GQ1001,200,True,
therapeutic_agents,Anti-HER2-vc0101 ADC PF-06804103,200,True,
therapeutic_agents,Anti-HER2/Anti-CD3 Bispecific Monoclonal Antibody BTRC 4017A,200,True,
therapeutic_agents,Anti-HER2/Anti-CD3 Bispecific Monoclonal Antibody GBR 1302,200,True,
therapeutic_agents,Anti-HER2/Anti-HER3 Bispecific Monoclonal Antibody MCLA-128,200,True,
therapeutic_agents,Anti-HER2/Auristatin Payload Antibody-drug Conjugate XMT-1522,200,True,
therapeutic_agents,Anti-HER2/MMAE Antibody-drug Conjugate MRG002,200,True,
therapeutic_agents,Anti-HER2/PBD-MA Antibody-drug Conjugate DHES0815A,200,True,
therapeutic_agents,Anti-HER3 Antibody-drug Conjugate U3 1402,200,True,
therapeutic_agents,Anti-HER3 Monoclonal Antibody GSK2849330,200,True,
therapeutic_agents,Anti-HGF Monoclonal Antibody TAK-701,200,True,
therapeutic_agents,Anti-HIF-1alpha LNA Antisense Oligonucleotide EZN-2968,200,True,
therapeutic_agents,Anti-HIV-1 Lentiviral Vector-expressing sh5/C46 Cal-1,200,True,
therapeutic_agents,Anti-HLA-DR Monoclonal Antibody IMMU-114,200,True,
therapeutic_agents,Anti-HLA-G Antibody TTX-080,200,True,
therapeutic_agents,Anti-human GITR Monoclonal Antibody AMG 228,200,True,
therapeutic_agents,Anti-human GITR Monoclonal Antibody TRX518,200,True,
therapeutic_agents,Anti-ICAM-1 Monoclonal Antibody BI-505,200,True,
therapeutic_agents,Anti-ICOS Agonist Antibody GSK3359609,200,True,
therapeutic_agents,Anti-ICOS Agonist Monoclonal Antibody BMS-986226,200,True,
therapeutic_agents,Anti-ICOS Monoclonal Antibody KY1044,200,True,
therapeutic_agents,Anti-ICOS Monoclonal Antibody MEDI-570,200,True,
therapeutic_agents,Anti-IGF-1R Monoclonal Antibody AVE1642,200,True,
therapeutic_agents,Anti-IGF-1R Recombinant Monoclonal Antibody BIIB022,200,True,
therapeutic_agents,Anti-IL-1 alpha Monoclonal Antibody MABp1,200,True,
therapeutic_agents,Anti-IL-13 Humanized Monoclonal Antibody TNX-650,200,True,
therapeutic_agents,Anti-IL-15 Monoclonal Antibody AMG 714,200,True,
therapeutic_agents,Anti-IL-8 Monoclonal Antibody BMS-986253,200,True,
therapeutic_agents,Anti-IL-8 Monoclonal Antibody HuMax-IL8,200,True,
therapeutic_agents,Anti-ILDR2 Monoclonal Antibody BAY 1905254,200,True,
therapeutic_agents,Anti-ILT4 Monoclonal Antibody MK-4830,200,True,
therapeutic_agents,Anti-integrin Beta-6/MMAE Antibody-drug Conjugate SGN-B6A,200,True,
therapeutic_agents,Anti-Integrin Monoclonal Antibody-DM4 Immunoconjugate IMGN388,200,True,
therapeutic_agents,Anti-IRF4 Antisense Oligonucleotide ION251,200,True,
therapeutic_agents,Anti-KIR Monoclonal Antibody IPH 2101,200,True,
therapeutic_agents,Anti-KSP/Anti-VEGF siRNAs ALN-VSP02,200,True,
therapeutic_agents,Anti-LAG-3 Monoclonal Antibody IBI-110,200,True,
therapeutic_agents,Anti-LAG-3 Monoclonal Antibody INCAGN02385,200,True,
therapeutic_agents,Anti-LAG-3 Monoclonal Antibody LAG525,200,True,
therapeutic_agents,Anti-LAG-3 Monoclonal Antibody REGN3767,200,True,
therapeutic_agents,Anti-LAG-3/PD-L1 Bispecific Antibody FS118,200,True,
therapeutic_agents,Anti-LAG3 Monoclonal Antibody BI 754111,200,True,
therapeutic_agents,Anti-LAG3 Monoclonal Antibody MK-4280,200,True,
therapeutic_agents,Anti-LAG3 Monoclonal Antibody TSR-033,200,True,
therapeutic_agents,Anti-LAMP1 Antibody-drug Conjugate SAR428926,200,True,
therapeutic_agents,Anti-latent TGF-beta 1 Monoclonal Antibody SRK-181,200,True,
therapeutic_agents,Anti-Lewis B/Lewis Y Monoclonal Antibody GNX102,200,True,
therapeutic_agents,Anti-LGR5 Monoclonal Antibody BNC101,200,True,
therapeutic_agents,Anti-LIF Monoclonal Antibody MSC-1,200,True,
therapeutic_agents,Anti-LILRB4 Monoclonal Antibody IO-202,200,True,
therapeutic_agents,Anti-LIV-1 Monoclonal Antibody-MMAE Conjugate SGN-LIV1A,200,True,
therapeutic_agents,Anti-Ly6E Antibody-Drug Conjugate RG 7841,200,True,
therapeutic_agents,Anti-MAGE-A4 T-cell Receptor/Anti-CD3 scFv Fusion Protein IMC-C103C,200,True,
therapeutic_agents,Anti-Melanin Monoclonal Antibody PTI-6D2,200,True,
therapeutic_agents,Anti-mesothelin Antibody-drug Conjugate BMS-986148,200,True,
therapeutic_agents,Anti-mesothelin-Pseudomonas Exotoxin 24 Cytolytic Fusion Protein LMB-100,200,True,
therapeutic_agents,Anti-mesothelin/MMAE Antibody-Drug Conjugate DMOT4039A,200,True,
therapeutic_agents,Anti-mesothelin/MMAE Antibody-drug Conjugate RC88,200,True,
therapeutic_agents,Anti-Met Monoclonal Antibody Mixture Sym015,200,True,
therapeutic_agents,Anti-Met/EGFR Monoclonal Antibody LY3164530,200,True,
therapeutic_agents,Anti-MMP-9 Monoclonal Antibody GS-5745,200,True,
therapeutic_agents,Anti-MUC1 Monoclonal Antibody BTH1704,200,True,
therapeutic_agents,Anti-MUC16/CD3 Bispecific Antibody REGN4018,200,True,
therapeutic_agents,Anti-MUC16/CD3 BiTE Antibody REGN4018,200,True,
therapeutic_agents,Anti-MUC16/MMAE Antibody-Drug Conjugate DMUC4064A,200,True,
therapeutic_agents,Anti-MUC17/CD3 BiTE Antibody AMG 199,200,True,
therapeutic_agents,Anti-Myeloma Monoclonal Antibody-DM4 Immunoconjugate BT-062,200,True,
therapeutic_agents,Anti-myostatin Monoclonal Antibody LY2495655,200,True,
therapeutic_agents,Anti-NaPi2b Antibody-drug Conjugate XMT-1592,200,True,
therapeutic_agents,Anti-NaPi2b Monoclonal Antibody XMT-1535,200,True,
therapeutic_agents,Anti-nectin-4 Monoclonal Antibody-Drug Conjugate AGS-22M6E,200,True,
therapeutic_agents,Anti-Neuropilin-1 Monoclonal Antibody MNRP1685A,200,True,
therapeutic_agents,Anti-nf-P2X7 Antibody Ointment BIL-010t,200,True,
therapeutic_agents,Anti-NRP1 Antibody ASP1948,200,True,
therapeutic_agents,Anti-Nucleolin Aptamer AS1411,200,True,
therapeutic_agents,Anti-NY-ESO-1 Immunotherapeutic GSK-2241658A,200,True,
therapeutic_agents,Anti-NY-ESO1/LAGE-1A TCR/scFv Anti-CD3 IMCnyeso,200,True,
therapeutic_agents,Anti-OFA Immunotherapeutic BB-MPI-03,200,True,
therapeutic_agents,Anti-OX40 Agonist Monoclonal Antibody ABBV-368,200,True,
therapeutic_agents,Anti-OX40 Agonist Monoclonal Antibody BGB-A445,200,True,
therapeutic_agents,Anti-OX40 Agonist Monoclonal Antibody PF-04518600,200,True,
therapeutic_agents,Anti-OX40 Antibody BMS 986178,200,True,
therapeutic_agents,Anti-OX40 Hexavalent Agonist Antibody INBRX-106,200,True,
therapeutic_agents,Anti-OX40 Monoclonal Antibody GSK3174998,200,True,
therapeutic_agents,Anti-OX40 Monoclonal Antibody IBI101,200,True,
therapeutic_agents,Anti-PD-1 Antibody-interleukin-21 Mutein Fusion Protein AMG 256,200,True,
therapeutic_agents,Anti-PD-1 Checkpoint Inhibitor PF-06801591,200,True,
therapeutic_agents,Anti-PD-1 Fusion Protein AMP-224,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody 609A,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody AK105,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody AMG 404,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody BAT1306,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody BCD-100,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody BI 754091,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody CS1003,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody F520,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody GLS-010,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody HLX10,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody HX008,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody JTX-4014,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody LZM009,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody MEDI0680,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody MGA012,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody SCT-I10A,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody Sym021,200,True,
therapeutic_agents,Anti-PD-1 Monoclonal Antibody TSR-042,200,True,
therapeutic_agents,Anti-PD-1/Anti-CTLA4 DART Protein MGD019,200,True,
therapeutic_agents,Anti-PD-1/Anti-HER2 Bispecific Antibody IBI315,200,True,
therapeutic_agents,Anti-PD-1/Anti-LAG-3 Bispecific Antibody RO7247669,200,True,
therapeutic_agents,Anti-PD-1/Anti-LAG-3 DART Protein MGD013,200,True,
therapeutic_agents,Anti-PD-1/Anti-PD-L1 Bispecific Antibody IBI318,200,True,
therapeutic_agents,Anti-PD-1/Anti-PD-L1 Bispecific Antibody LY3434172,200,True,
therapeutic_agents,Anti-PD-1/CD47 Infusion Protein HX009,200,True,
therapeutic_agents,Anti-PD-1/CTLA-4 Bispecific Antibody AK104,200,True,
therapeutic_agents,Anti-PD-1/CTLA-4 Bispecific Antibody MEDI5752,200,True,
therapeutic_agents,Anti-PD-1/TIM-3 Bispecific Antibody RO7121661,200,True,
therapeutic_agents,Anti-PD-1/VEGF Bispecific Antibody AK112,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody A167,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody BCD-135,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody BGB-A333,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody CBT-502,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody CK-301,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody CS1001,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody FAZ053,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody GR1405,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody HLX20,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody IMC-001,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody LY3300054,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody MDX-1105,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody MSB2311,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody RC98,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody SHR-1316,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody TG-1501,200,True,
therapeutic_agents,Anti-PD-L1 Monoclonal Antibody ZKAB001,200,True,
therapeutic_agents,Anti-PD-L1/4-1BB Bispecific Antibody INBRX-105,200,True,
therapeutic_agents,Anti-PD-L1/Anti-4-1BB Bispecific Monoclonal Antibody GEN1046,200,True,
therapeutic_agents,Anti-PD-L1/CD137 Bispecific Antibody MCLA-145,200,True,
therapeutic_agents,Anti-PD-L1/IL-15 Fusion Protein KD033,200,True,
therapeutic_agents,Anti-PD-L1/TIM-3 Bispecific Antibody LY3415244,200,True,
therapeutic_agents,Anti-PD1 Monoclonal Antibody AGEN2034,200,True,
therapeutic_agents,Anti-PD1/CTLA4 Bispecific Antibody XmAb20717,200,True,
therapeutic_agents,Anti-PGF Monoclonal Antibody RO5323441,200,True,
therapeutic_agents,Anti-PKN3 siRNA Atu027,200,True,
therapeutic_agents,Anti-PLGF Monoclonal Antibody TB-403,200,True,
therapeutic_agents,Anti-PR1/HLA-A2 Monoclonal Antibody Hu8F4,200,True,
therapeutic_agents,Anti-PRAME Immunotherapeutic GSK2302032A,200,True,
therapeutic_agents,Anti-PRAME T-cell Receptor/Anti-CD3 scFv Fusion Protein IMC-F106C,200,True,
therapeutic_agents,Anti-PRL-3 Monoclonal Antibody PRL3-zumab,200,True,
therapeutic_agents,Anti-prolactin Receptor Antibody LFA102,200,True,
therapeutic_agents,Anti-PSCA Monoclonal Antibody AGS-1C4D4,200,True,
therapeutic_agents,Anti-PSMA Monoclonal Antibody MDX1201-A488,200,True,
therapeutic_agents,Anti-PSMA Monoclonal Antibody MLN591-DM1 Immunoconjugate MLN2704,200,True,
therapeutic_agents,Anti-PSMA Monoclonal Antibody-MMAE Conjugate,200,True,
therapeutic_agents,Anti-PSMA/CD28 Bispecific Antibody REGN5678,200,True,
therapeutic_agents,Anti-PSMA/CD3 Bispecific Antibody CCW702,200,True,
therapeutic_agents,Anti-PSMA/CD3 Bispecific Antibody JNJ-63898081,200,True,
therapeutic_agents,Anti-PSMA/CD3 Monoclonal Antibody MOR209/ES414,200,True,
therapeutic_agents,Anti-PSMA/PBD ADC MEDI3726,200,True,
therapeutic_agents,Anti-PTK7/Auristatin-0101 Antibody-drug Conjugate PF-06647020,200,True,
therapeutic_agents,Anti-PVRIG Monoclonal Antibody COM701,200,True,
therapeutic_agents,Anti-RANKL Monoclonal Antibody GB-223,200,True,
therapeutic_agents,Anti-RANKL Monoclonal Antibody JMT103,200,True,
therapeutic_agents,Anti-Ribonucleoprotein Antibody ATRC-101,200,True,
therapeutic_agents,Anti-ROR1 ADC VLS-101,200,True,
therapeutic_agents,Anti-ROR1/PNU-159682 Derivative Antibody-drug Conjugate NBE-002,200,True,
therapeutic_agents,Anti-S15 Monoclonal Antibody NC318,200,True,
therapeutic_agents,Anti-sCLU Monoclonal Antibody AB-16B5,200,True,
therapeutic_agents,Anti-SIRPa Monoclonal Antibody CC-95251,200,True,
therapeutic_agents,Anti-SLITRK6 Monoclonal Antibody-MMAE Conjugate AGS15E,200,True,
therapeutic_agents,Anti-TAG-72 Monoclonal Antibody scFV CC-49/218,200,True,
therapeutic_agents,Anti-TF Monoclonal Antibody ALT-836,200,True,
therapeutic_agents,Anti-TGF-beta Monoclonal Antibody NIS793,200,True,
therapeutic_agents,Anti-TGF-beta Monoclonal Antibody SAR-439459,200,True,
therapeutic_agents,Anti-TGF-beta RII Monoclonal Antibody IMC-TR1,200,True,
therapeutic_agents,Anti-TIGIT Monoclonal Antibody AB154,200,True,
therapeutic_agents,Anti-TIGIT Monoclonal Antibody BGB-A1217,200,True,
therapeutic_agents,Anti-TIGIT Monoclonal Antibody BMS-986207,200,True,
therapeutic_agents,Anti-TIGIT Monoclonal Antibody COM902,200,True,
therapeutic_agents,Anti-TIGIT Monoclonal Antibody OMP-313M32,200,True,
therapeutic_agents,Anti-TIGIT Monoclonal Antibody SGN-TGT,200,True,
therapeutic_agents,Anti-TIM-3 Antibody BMS-986258,200,True,
therapeutic_agents,Anti-TIM-3 Monoclonal Antibody BGB-A425,200,True,
therapeutic_agents,Anti-TIM-3 Monoclonal Antibody INCAGN02390,200,True,
therapeutic_agents,Anti-TIM-3 Monoclonal Antibody MBG453,200,True,
therapeutic_agents,Anti-TIM-3 Monoclonal Antibody Sym023,200,True,
therapeutic_agents,Anti-TIM-3 Monoclonal Antibody TSR-022,200,True,
therapeutic_agents,Anti-TIM3 Monoclonal Antibody LY3321367,200,True,
therapeutic_agents,Anti-TIM3 Monoclonal Antibody SHR-1702,200,True,
therapeutic_agents,Anti-Tissue Factor Monoclonal Antibody MORAb-066,200,True,
therapeutic_agents,Anti-TRAILR2/CDH17 Tetravalent Bispecific Antibody BI 905711,200,True,
therapeutic_agents,Anti-TROP2 Antibody-drug Conjugate BAT8003,200,True,
therapeutic_agents,Anti-TROP2 Antibody-drug Conjugate SKB264,200,True,
therapeutic_agents,Anti-TROP2/DXd Antibody-drug Conjugate DS-1062a,200,True,
therapeutic_agents,Anti-TWEAK Monoclonal Antibody RG7212,200,True,
therapeutic_agents,Anti-VEGF Anticalin PRS-050-PEG40,200,True,
therapeutic_agents,Anti-VEGF Monoclonal Antibody hPV19,200,True,
therapeutic_agents,Anti-VEGF/ANG2 Nanobody BI 836880,200,True,
therapeutic_agents,Anti-VEGF/TGF-beta 1 Fusion Protein HB-002T,200,True,
therapeutic_agents,Anti-VEGFC Monoclonal Antibody VGX-100,200,True,
therapeutic_agents,Anti-VEGFR2 Monoclonal Antibody HLX06,200,True,
therapeutic_agents,Anti-VEGFR2 Monoclonal Antibody MSB0254,200,True,
therapeutic_agents,Anti-VEGFR3 Monoclonal Antibody IMC-3C5,200,True,
therapeutic_agents,Anti-VISTA Monoclonal Antibody JNJ 61610588,200,True,
therapeutic_agents,Antiangiogenic Drug Combination TL-118,200,True,
therapeutic_agents,Antibody-drug Conjugate ABBV-011,200,True,
therapeutic_agents,Antibody-drug Conjugate ABBV-085,200,True,
therapeutic_agents,Antibody-drug Conjugate ABBV-155,200,True,
therapeutic_agents,Antibody-drug Conjugate ABBV-176,200,True,
therapeutic_agents,Antibody-drug Conjugate ABBV-838,200,True,
therapeutic_agents,Antibody-drug Conjugate ADC XMT-1536,200,True,
therapeutic_agents,Antibody-drug Conjugate Anti-TIM-1-vcMMAE CDX-014,200,True,
therapeutic_agents,Antibody-Drug Conjugate DFRF4539A,200,True,
therapeutic_agents,Antibody-drug Conjugate MEDI7247,200,True,
therapeutic_agents,Antibody-drug Conjugate PF-06647263,200,True,
therapeutic_agents,Antibody-drug Conjugate PF-06664178,200,True,
therapeutic_agents,Antibody-drug Conjugate SC-002,200,True,
therapeutic_agents,Antibody-drug Conjugate SC-003,200,True,
therapeutic_agents,Antibody-drug Conjugate SC-004,200,True,
therapeutic_agents,Antibody-drug Conjugate SC-005,200,True,
therapeutic_agents,Antibody-drug Conjugate SC-006,200,True,
therapeutic_agents,Antibody-drug Conjugate SC-007,200,True,
therapeutic_agents,Antibody-like CD95 Receptor/Fc-fusion Protein CAN-008,200,True,
therapeutic_agents,Antigen-presenting Cells-expressing HPV16 E6/E7 SQZ-PBMC-HPV,200,True,
therapeutic_agents,Antimetabolite FF-10502,200,True,
therapeutic_agents,Antineoplastic Agent Combination SM-88,200,True,
therapeutic_agents,Antineoplastic Vaccine,200,True,
therapeutic_agents,Antineoplastic Vaccine GV-1301,200,True,
therapeutic_agents,Antineoplaston A10,200,True,
therapeutic_agents,Antineoplaston AS2-1,200,True,
therapeutic_agents,Antisense Oligonucleotide GTI-2040,200,True,
therapeutic_agents,Antisense Oligonucleotide QR-313,200,True,
therapeutic_agents,Antitumor B Key Active Component-alpha,200,True,
therapeutic_agents,Antrodia cinnamomea Supplement,200,True,
therapeutic_agents,Antroquinonol Capsule,200,True,
therapeutic_agents,Apalutamide,200,True,
therapeutic_agents,Apatorsen,200,True,
therapeutic_agents,Apaziquone,200,True,
therapeutic_agents,APC8015F,200,True,
therapeutic_agents,APE1/Ref-1 Redox Inhibitor APX3330,200,True,
therapeutic_agents,Aphidicoline Glycinate,200,True,
therapeutic_agents,Apilimod Dimesylate Capsule,200,True,
therapeutic_agents,Apitolisib,200,True,
therapeutic_agents,Apolizumab,200,True,
therapeutic_agents,Apomab,200,True,
therapeutic_agents,Apomine,200,True,
therapeutic_agents,Apoptosis Inducer BZL101,200,True,
therapeutic_agents,Apoptosis Inducer GCS-100,200,True,
therapeutic_agents,Apoptosis Inducer MPC-2130,200,True,
therapeutic_agents,Apricoxib,200,True,
therapeutic_agents,Aprinocarsen,200,True,
therapeutic_agents,Aprutumab,200,True,
therapeutic_agents,Aprutumab Ixadotin,200,True,
therapeutic_agents,AR Antagonist BMS-641988,200,True,
therapeutic_agents,Arabinoxylan Compound MGN3,200,True,
therapeutic_agents,Aranose,200,True,
therapeutic_agents,ARC Fusion Protein SL-279252,200,True,
therapeutic_agents,Archexin,200,True,
therapeutic_agents,Arcitumomab,200,True,
therapeutic_agents,Arfolitixorin,200,True,
therapeutic_agents,Arginase Inhibitor INCB001158,200,True,
therapeutic_agents,Arginine Butyrate,200,True,
therapeutic_agents,Arnebia Indigo Jade Pearl Topical Cream,200,True,
therapeutic_agents,Arsenic Trioxide,200,True,
therapeutic_agents,Arsenic Trioxide Capsule Formulation ORH 2014,200,True,
therapeutic_agents,Artemether Sublingual Spray,200,True,
therapeutic_agents,Artemisinin Dimer,200,True,
therapeutic_agents,Artesunate,200,True,
therapeutic_agents,Arugula Seed Powder,200,True,
therapeutic_agents,Aryl Hydrocarbon Receptor Antagonist BAY2416964,200,True,
therapeutic_agents,Aryl Hydrocarbon Receptor Inhibitor IK-175,200,True,
therapeutic_agents,Asaley,200,True,
therapeutic_agents,Asciminib,200,True,
therapeutic_agents,Ascrinvacumab,200,True,
therapeutic_agents,Ashwagandha Root Powder Extract,200,True,
therapeutic_agents,ASP4132,200,True,
therapeutic_agents,Aspacytarabine,200,True,
therapeutic_agents,Asparaginase,200,True,
therapeutic_agents,Asparaginase Erwinia chrysanthemi,200,True,
therapeutic_agents,Astatine At 211 Anti-CD38 Monoclonal Antibody OKT10-B10,200,True,
therapeutic_agents,Astatine At 211 Anti-CD45 Monoclonal Antibody BC8-B10,200,True,
therapeutic_agents,Astuprotimut-R,200,True,
therapeutic_agents,Asulacrine,200,True,
therapeutic_agents,Asulacrine Isethionate,200,True,
therapeutic_agents,Asunercept,200,True,
therapeutic_agents,At 211 Monoclonal Antibody 81C6,200,True,
therapeutic_agents,Atamestane,200,True,
therapeutic_agents,Atezolizumab,200,True,
therapeutic_agents,Atiprimod,200,True,
therapeutic_agents,Atiprimod Dihydrochloride,200,True,
therapeutic_agents,Atiprimod Dimaleate,200,True,
therapeutic_agents,ATM Inhibitor M 3541,200,True,
therapeutic_agents,ATM Kinase Inhibitor AZD0156,200,True,
therapeutic_agents,ATM Kinase Inhibitor AZD1390,200,True,
therapeutic_agents,Atorvastatin Calcium,200,True,
therapeutic_agents,Atorvastatin Sodium,200,True,
therapeutic_agents,ATR Inhibitor RP-3500,200,True,
therapeutic_agents,ATR Kinase Inhibitor BAY1895344,200,True,
therapeutic_agents,ATR Kinase Inhibitor M1774,200,True,
therapeutic_agents,ATR Kinase Inhibitor M6620,200,True,
therapeutic_agents,ATR Kinase Inhibitor VX-803,200,True,
therapeutic_agents,Atrasentan Hydrochloride,200,True,
therapeutic_agents,Attenuated Listeria monocytogenes CRS-100,200,True,
therapeutic_agents,Attenuated Live Listeria Encoding HPV 16 E7 Vaccine ADXS11-001,200,True,
therapeutic_agents,Attenuated Measles Virus Encoding SCD Transgene TMV-018,200,True,
therapeutic_agents,Atuveciclib,200,True,
therapeutic_agents,Audencel,200,True,
therapeutic_agents,Auranofin,200,True,
therapeutic_agents,Aurora A Kinase Inhibitor LY3295668,200,True,
therapeutic_agents,Aurora A Kinase Inhibitor LY3295668 Erbumine,200,True,
therapeutic_agents,Aurora A Kinase Inhibitor MK5108,200,True,
therapeutic_agents,Aurora A Kinase Inhibitor TAS-119,200,True,
therapeutic_agents,Aurora A Kinase/Tyrosine Kinase Inhibitor ENMD-2076,200,True,
therapeutic_agents,Aurora B Serine/Threonine Kinase Inhibitor TAK-901,200,True,
therapeutic_agents,Aurora B/C Kinase Inhibitor GSK1070916A,200,True,
therapeutic_agents,Aurora kinase A/B inhibitor TT-00420,200,True,
therapeutic_agents,Aurora Kinase Inhibitor AMG 900,200,True,
therapeutic_agents,Aurora Kinase Inhibitor BI 811283,200,True,
therapeutic_agents,Aurora Kinase Inhibitor MLN8054,200,True,
therapeutic_agents,Aurora Kinase Inhibitor PF-03814735,200,True,
therapeutic_agents,Aurora Kinase Inhibitor SNS-314,200,True,
therapeutic_agents,Aurora Kinase Inhibitor TTP607,200,True,
therapeutic_agents,Aurora Kinase/VEGFR2 Inhibitor CYC116,200,True,
therapeutic_agents,Autologous ACTR-CD16-CD28-expressing T-lymphocytes ACTR707,200,True,
therapeutic_agents,Autologous AFP Specific T Cell Receptor Transduced T Cells C-TCR055,200,True,
therapeutic_agents,Autologous Anti-BCMA CAR T-cells PHE885,200,True,
therapeutic_agents,Autologous Anti-BCMA CAR-transduced T-cells KITE-585,200,True,
therapeutic_agents,Autologous Anti-BCMA CD8+ CAR T-cells Descartes-11,200,True,
therapeutic_agents,Autologous Anti-BCMA-CAR Expressing Stem Memory T-cells P-BCMA-101,200,True,
therapeutic_agents,Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing CD4+/CD8+ T-lymphocytes JCARH125,200,True,
therapeutic_agents,Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing Memory T-lymphocytes bb21217,200,True,
therapeutic_agents,Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing T-cells C-CAR088,200,True,
therapeutic_agents,Autologous Anti-BCMA-CAR-4-1BB-CD3zeta-expressing T-cells CT053,200,True,
therapeutic_agents,Autologous Anti-BCMA-CAR-expressing CD4+/CD8+ T-lymphocytes FCARH143,200,True,
therapeutic_agents,Autologous Anti-CD123 CAR-T Cells,200,True,
therapeutic_agents,Autologous Anti-CD19 CAR T-cells 19(T2)28z1xx,200,True,
therapeutic_agents,Autologous Anti-CD19 CAR T-cells IM19,200,True,
therapeutic_agents,Autologous Anti-CD19 CAR TCR-zeta/4-1BB-transduced T-lymphocytes huCART19,200,True,
therapeutic_agents,Autologous Anti-CD19 CAR-4-1BB-CD3zeta-expressing T-cells CNCT19,200,True,
therapeutic_agents,Autologous Anti-CD19 CAR-CD28 T-cells ET019002,200,True,
therapeutic_agents,Autologous Anti-CD19 CAR-CD3zeta-4-1BB-expressing T-cells PZ01,200,True,
