prop_handle,enum_value,term_value,http_status,passed,notes
instrument_model,Not Applicable,,200,True,
instrument_model,Other,,200,True,
instrument_model,Unknown,,200,True,
library_layout,Paired end,Paired-End,200,True,
library_layout,Single end,Single-indexed,200,True,
library_layout,Not Applicable,Not Applicable,200,True,
library_source_material,Bulk Cells,Bulk Cells,200,True,
library_source_material,Bulk Nuclei,Bulk Nuclei,200,True,
library_source_material,Bulk Tissue,Bulk Tissue,200,True,
library_source_material,Single-cells,Single Cell Specimen,200,True,
library_source_material,Single-nuclei,Single Nucleus Specimen,200,True,
library_source_material,Not Reported,Not Reported,200,True,
library_source_material,Other,Other,200,True,
library_source_molecule,Circulating cell-free DNA,,200,True,
library_source_molecule,Circulating Tumor-Derived DNA,,200,True,
library_source_molecule,DNA,,200,True,
library_source_molecule,MicroRNA,,200,True,
library_source_molecule,Messenger RNA,,200,True,
library_source_molecule,Not Applicable,,404,False,non-200
library_source_molecule,Not Reported,,200,True,
library_source_molecule,Nucleic RNA Sample,,200,True,
library_source_molecule,Protein,,200,True,
library_source_molecule,RNA Specimen,,200,True,
library_source_molecule,Total RNA,,200,True,
library_source_molecule,Unknown,,200,True,
library_selection,5-Methylcytidine Antibody,,200,True,
library_selection,Affinity Enrichment,,200,True,
library_selection,CAGE,,200,True,
library_selection,cDNA,,200,True,
library_selection,cDNA Oligo dT,,200,True,
library_selection,cDNA Random Priming,,200,True,
library_selection,CF-M,,200,True,
library_selection,CF-H,,200,True,
library_selection,CF-S,,200,True,
library_selection,CF-T,,200,True,
library_selection,ChIP,,200,True,
library_selection,DNAse,,200,True,
library_selection,HMPR,,200,True,
library_selection,Hybrid Selection,,200,True,
library_selection,Inverse rRNA,,200,True,
library_selection,MBD2 Protein Methyl-CpG Binding Domain,,200,True,
library_selection,MDA,,200,True,
library_selection,MF,,200,True,
library_selection,miRNA Size Fractionation,,200,True,
library_selection,MNase,,200,True,
library_selection,MSLL,,200,True,
library_selection,Not Applicable,,200,True,
library_selection,Other,,200,True,
library_selection,Padlock Probes Capture Method,,200,True,
library_selection,PCR,,200,True,
library_selection,PolyA,,200,True,
library_selection,Poly-A Enriched Genomic Library,,200,True,
library_selection,RACE,,200,True,
library_selection,Random,,200,True,
library_selection,Random PCR,,200,True,
library_selection,Reduced Representation,,200,True,
library_selection,Repeat Fractionation,,200,True,
library_selection,Restriction Digest,,200,True,
library_selection,rRNA Depletion,,200,True,
library_selection,RT-PCR,,200,True,
library_selection,Size Fractionation,,200,True,
library_selection,Unspecified,,200,True,
organism_species,Canine,Dog,200,True,
organism_species,Cell Line,Cell Line,200,True,
organism_species,Human,Human,200,True,
organism_species,Mouse,Mouse,200,True,
adult_or_childhood_study,Adult,Adult,200,True,
adult_or_childhood_study,Pediatric,Pediatric,200,True,
personnel_type,PI,PI,200,True,
personnel_type,Co-PI,Co-PI,200,True,
personnel_type,Data Submitter,Data Submitter,200,True,
personnel_type,Data Manager,Data Manager,200,True,
laterality_of_radiation_field,Both,Both,200,True,
laterality_of_radiation_field,Left,Left,200,True,
laterality_of_radiation_field,Right,Right,200,True,
laterality_of_radiation_field,Neither,Neither,200,True,
laterality_of_radiation_field,Not Reported,Not Reported,200,True,
license,CC by 3.0,CC by 3.0 Deed,200,True,
license,CC by 4.0,CC by 4.0 Deed,200,True,
diagnosis,Abdominal fibromatosis,,200,True,
diagnosis,Acinar cell carcinoma,,200,True,
diagnosis,Acute erythroid leukemia,,200,True,
diagnosis,"Acute leukemia, NOS",,200,True,
diagnosis,Acute Leukemias of Ambiguous Lineage,,200,True,
diagnosis,"Acute lymphoblastic leukemia, NOS",,200,True,
diagnosis,"Acute Lymphoblastic Leukemia/Lymphoma, NOS",,200,True,
diagnosis,Acute megakaryoblastic leukemia,,200,True,
diagnosis,Acute monocytic leukemia,,200,True,
diagnosis,Acute Myeloid Leukemia,,200,True,
diagnosis,Acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13); RBM15-MKL1,,200,True,
diagnosis,Acute Myeloid Leukemia Defined by Differentiation,,200,True,
diagnosis,Acute myeloid leukemia with abnormal marrow eosinophils,,200,True,
diagnosis,Acute Myeloid Leukemia with BCL11B Rearrangement,,200,True,
diagnosis,Acute Myeloid Leukemia with BCR::ABL1 Fusion,,200,True,
diagnosis,Acute myeloid leukemia with biallelic mutation of CEBPA,,200,True,
diagnosis,Acute Myeloid Leukemia with CBFB::MYH11 Fusion,,200,True,
diagnosis,Acute Myeloid Leukemia with CEBPA Mutation,,200,True,
diagnosis,Acute Myeloid Leukemia with Defining Genetic Abnormalities,,200,True,
diagnosis,Acute Myeloid Leukemia with DEK::NUP214 Fusion,,200,True,
diagnosis,Acute Myeloid Leukemia with ETS Family Rearrangement,,200,True,
diagnosis,Acute Myeloid Leukemia with GATA1 Mutation,,200,True,
diagnosis,Acute Myeloid Leukemia with GLIS Family Rearrangement,,200,True,
diagnosis,Acute Myeloid Leukemia with KAT6A Rearrangment,,200,True,
diagnosis,Acute Myeloid Leukemia with KMT2A Rearrangement,,200,True,
diagnosis,Acute Myeloid Leukemia with KMT2A-PTD,,200,True,
diagnosis,Acute Myeloid Leukemia with Maturation,,200,True,
diagnosis,Acute Myeloid Leukemia with MECOM Rearrangement,,200,True,
diagnosis,Acute myeloid leukemia with mutated NPM1,,200,True,
diagnosis,Acute myeloid leukemia with myelodysplasia-related changes,,200,True,
diagnosis,Acute Myeloid Leukemia with NPM1 Mutation,,200,True,
diagnosis,Acute Myeloid Leukemia with NUP98 Rearrangement,,200,True,
diagnosis,Acute Myeloid Leukemia with PICALM::MLLT10 Fusion,,200,True,
diagnosis,Acute Myeloid Leukemia with RBM15::MRTFA Fusion,,200,True,
diagnosis,Acute myeloid leukemia with RUNX1::CBFA2T family fusion,,200,True,
diagnosis,Acute Myeloid Leukemia with RUNX1::RUNX1T1 Fusion,,200,True,
diagnosis,Acute Myeloid Leukemia with UBTF Tandem Duplication,,200,True,
diagnosis,Acute myeloid leukemia without maturation,,200,True,
diagnosis,"Acute myeloid leukemia, 11q23 abnormalities",,200,True,
diagnosis,"Acute myeloid leukemia, minimal differentiation",,200,True,
diagnosis,"Acute Myeloid Leukemia, Myelodysplasia-related",,200,True,
diagnosis,"Acute Myeloid Leukemia, NEC",,200,True,
diagnosis,"Acute myeloid leukemia, NOS",,200,True,
diagnosis,"Acute myeloid leukemia, t(8;21)(q22;q22)",,200,True,
diagnosis,Acute Myelomonocytic Leukemia,,200,True,
diagnosis,"Acute myelomonocytic leukemia, NOS",,200,True,
diagnosis,Acute Promyelocytic Leukemia,,200,True,
diagnosis,Acute Promyelocytic Leukemia with PML::RARA fusion,,200,True,
diagnosis,"Acute promyelocytic leukemia, t(15;17)(q22;q11-12)",,200,True,
diagnosis,Acute Undifferentiated Leukemia,,200,True,
diagnosis,"Acute Undifferentiated Leukemia, KMT2A rearrangement",,200,True,
diagnosis,Adamantinoma of long bones,,200,True,
diagnosis,Adamantinomatous craniopharyngioma,,200,True,
diagnosis,Adenocarcinoma,,200,True,
diagnosis,Adenocarcinoma in adenomatous polyposis coli,,200,True,
diagnosis,Adenocarcinoma in situ in adenomatous polyp,,200,True,
diagnosis,Adenocarcinoma in situ in tubulovillous adenoma,,200,True,
diagnosis,Adenocarcinoma with mixed subtypes,,200,True,
diagnosis,Adenocarcinoma with neuroendocrine differentiation,,200,True,
diagnosis,"Adenocarcinoma, intestinal type",,200,True,
diagnosis,"Adenocarcinoma, metastatic, NOS",,200,True,
diagnosis,"Adenocarcinoma, NEC",,200,True,
diagnosis,"Adenocarcinoma, NOS",,200,True,
diagnosis,Adenoid cystic carcinoma,,200,True,
diagnosis,"Adenoma, NOS",,200,True,
diagnosis,Adenomatoid Odontogenic Tumor,,200,True,
diagnosis,Adenosarcoma,,200,True,
diagnosis,Adrenal Cortical Adenoma,,200,True,
diagnosis,"Adrenal cortical adenoma, NOS",,200,True,
diagnosis,Adrenal cortical carcinoma,,200,True,
diagnosis,"Adrenal Cortical Tumor, Uncertain Malignant Potential",,200,True,
diagnosis,"Adrenal Cortical Tumors, NOS",,200,True,
diagnosis,Adrenocortical Adenoma,,200,True,
diagnosis,Adrenocortical Carcinoma,,200,True,
diagnosis,"Adrenocortical Tumor, NOS",,200,True,
diagnosis,"Adrenocortical Tumor, Uncertain Malignant Potential",,200,True,
diagnosis,Adult-type Diffuse Gliomas,,200,True,
diagnosis,Aggressive fibromatosis,,200,True,
diagnosis,Alveolar rhabdomyosarcoma,,200,True,
diagnosis,Alveolar soft part sarcoma,,200,True,
diagnosis,"Ameloblastoma, NOS",,200,True,
diagnosis,Anaplastic Large Cell Lymphoma,,200,True,
diagnosis,"Anaplastic large cell lymphoma, ALK positive",,200,True,
diagnosis,"Anaplastic large cell lymphoma, T-cell and Null-cell type",,200,True,
diagnosis,Aneurysmal Bone Cyst,,200,True,
diagnosis,Angiocentric glioma,,200,True,
diagnosis,Angiocentric immunoproliferative lesion,,200,True,
diagnosis,Angioimmunoblastic T-cell lymphoma,,200,True,
diagnosis,Angiomatoid fibrous histiocytoma,,200,True,
diagnosis,Angiomyofibroblastoma,,200,True,
diagnosis,Angiomyolipoma,,200,True,
diagnosis,Angiomyosarcoma,,200,True,
diagnosis,Angiomyxoma,,200,True,
diagnosis,Angiosarcoma,,200,True,
diagnosis,Astroblastoma,,200,True,
diagnosis,"Astroblastoma, MN1-altered",,200,True,
diagnosis,"Astrocytoma, anaplastic",,200,True,
diagnosis,"Astrocytoma, anaplastic, NOS",,200,True,
diagnosis,"Astrocytoma, benign",,200,True,
diagnosis,"Astrocytoma, IDH-mutant",,200,True,
diagnosis,"Astrocytoma, NOS",,200,True,
diagnosis,ATRT-MYC,,200,True,
diagnosis,ATRT-SHH,,200,True,
diagnosis,ATRT-TYR,,200,True,
diagnosis,"ATRT, NOS or NEC",,200,True,
diagnosis,Atypical choroid plexus papilloma,,200,True,
diagnosis,Atypical Dendritic Cell Tumor,,200,True,
diagnosis,Atypical meningioma,,200,True,
diagnosis,Atypical teratoid/rhabdoid tumor,,200,True,
diagnosis,B lymphoblastic leukemia/lymphoma with hyperdiploidy,,200,True,
diagnosis,B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL),,200,True,
diagnosis,B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1),,200,True,
diagnosis,B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1),,200,True,
diagnosis,B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1,,200,True,
diagnosis,B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged,,200,True,
diagnosis,"B lymphoblastic leukemia/lymphoma, BCR-ABL1-like",,200,True,
diagnosis,"B lymphoblastic leukemia/lymphoma, NOS",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, BCR-ABL1",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, BCR-ABL1 like",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, CRLF2 rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, Dicentric",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, Down Syndrome",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, DUX4-IGH",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, DUX4-IGH like",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, ETV6-RUNX1",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, ETV6-RUNX1 like",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, HLF rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, Hyperdiploidy",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, Hypodiploidy",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, iAMP21",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, IGH-CEBPD",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, IKZF1 N159Y",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, KMT2A rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, KMT2A rearrangement like",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, MEF2D rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, MYC rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, NEC",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, NOS",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, NUTM1 rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, PAX5 alteration",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, PAX5 P80R",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, TCF3-PBX1",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, ZEB2 alteration and CEBPE rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, ZNF384 rearrangement",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia, ZNF384 rearrangement like",,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with BCR::ABL1 Fusion,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with BCR::ABL1-like Features,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with CRLF2 Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with DUX4 Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with ETV6::RUNX1 Fusion,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with ETV6::RUNX1-like Features,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with HLF Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with Hyperdiploidy,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with Hypodiploidy,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with iAMP21,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with IGH::CEBPD Fusion,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with IKZF1 N159Y Mutation,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with KMT2A Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with KMT2A Rearrangement-like Features,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with MEF2D Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with MYC Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with Near Haploidy,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with NUTM1 Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with PAX5 Alteration,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with PAX5 P80R Mutation,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with TCF3::PBX1 Fusion,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with ZEB2 Alteration and CEBPE Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with ZNF384 Rearrangement,,200,True,
diagnosis,B-Cell Acute Lymphoblastic Leukemia/Lymphoma with ZNF384 Rearrangement-like Features,,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia/Lymphoma, NEC",,200,True,
diagnosis,"B-Cell Acute Lymphoblastic Leukemia/Lymphoma, NOS",,200,True,
diagnosis,B-Cell Lymphoblastic Leukemia,,200,True,
diagnosis,"B-Cell Lymphoblastic Lymphoma, BCR-ABL1 like",,200,True,
diagnosis,"B-Cell Lymphoblastic Lymphoma, TCF3-PBX1",,200,True,
diagnosis,Basal cell adenocarcinoma,,200,True,
diagnosis,Basal Cell Carcinoma,,200,True,
diagnosis,"Basal cell carcinoma, NOS",,200,True,
diagnosis,Benign cystic nephroma,,200,True,
diagnosis,"Benign fibrous histiocytoma, NOS",,200,True,
diagnosis,Bizarre Parosteal Osteochondromatous Proliferation,,200,True,
diagnosis,Blood Cancer of Unknown Primary,,200,True,
diagnosis,"Blue nevus, malignant",,200,True,
diagnosis,"Brain Tumor, NEC",,200,True,
diagnosis,"Brain Tumor, NOS",,200,True,
diagnosis,Burkitt Lymphoma,,200,True,
diagnosis,"Burkitt lymphoma, NOS",,200,True,
diagnosis,Calcifying nested stromal-epithelial tumor,,200,True,
diagnosis,Capillary hemangioma,,200,True,
diagnosis,Carcinoid tumor of uncertain malignant potential,,200,True,
diagnosis,Carcinoma ex pleomorphic adenoma,,200,True,
diagnosis,"Carcinoma in situ, NOS",,200,True,
diagnosis,"Carcinoma, anaplastic, NOS",,200,True,
diagnosis,"Carcinoma, diffuse type",,200,True,
diagnosis,"Carcinoma, metastatic, NOS",,200,True,
diagnosis,"Carcinoma, NEC",,200,True,
diagnosis,"Carcinoma, NOS",,200,True,
diagnosis,"Carcinoma, undifferentiated, NOS",,200,True,
diagnosis,Carcinomatosis,,200,True,
diagnosis,Carotid body paraganglioma,,200,True,
diagnosis,Cavernous hemangioma,,200,True,
diagnosis,Central neurocytoma,,200,True,
diagnosis,"Central osteosarcoma, NOS",,200,True,
diagnosis,Central primitive neuroectodermal tumor,,200,True,
diagnosis,Cerebellar liponeurocytoma,,200,True,
diagnosis,Cholangiocarcinoma,,200,True,
diagnosis,Chondroblastic osteosarcoma,,200,True,
diagnosis,Chondroblastoma,,200,True,
diagnosis,"Chondroblastoma, NOS",,200,True,
diagnosis,Chondroid chordoma,,200,True,
diagnosis,"Chondroma, NOS",,404,False,non-200
diagnosis,Chondromesenchymal Hamartoma,,200,True,
diagnosis,Chondromyxoid fibroma,,200,True,
diagnosis,Chondrosarcoma,,200,True,
diagnosis,"Chondrosarcoma, NOS",,200,True,
diagnosis,Chordoid glioma,,200,True,
diagnosis,Chordoma,,200,True,
diagnosis,"Chordoma, NOS",,200,True,
diagnosis,Choriocarcinoma,,200,True,
diagnosis,Choriocarcinoma combined with other germ cell elements,,200,True,
diagnosis,"Choriocarcinoma, NOS",,200,True,
diagnosis,Choroid plexus carcinoma,,200,True,
diagnosis,Choroid plexus papilloma,,200,True,
diagnosis,"Choroid plexus papilloma, NOS",,200,True,
diagnosis,Choroid plexus tumor,,200,True,
diagnosis,"Choroid Plexus Tumors, NOS",,200,True,
diagnosis,Chromophobe Renal Cell Carcinoma,,200,True,
diagnosis,Chronic eosinophilic leukemia,,200,True,
diagnosis,"Chronic myelogenous leukemia, BCR/ABL positive",,200,True,
diagnosis,Chronic Myeloid Leukemia,,200,True,
diagnosis,"Chronic myeloid leukemia, NOS",,200,True,
diagnosis,Chronic Neutrophilic Leukemia,,200,True,
diagnosis,CIC-rearranged sarcoma,,200,True,
diagnosis,Circumscribed Astrocytic Gliomas,,200,True,
diagnosis,"Circumscribed Astrocytic Gliomas, NOS",,200,True,
diagnosis,Classical Hodgkin Lymphoma,,200,True,
diagnosis,Clear Cell Adenocarcinoma,,200,True,
diagnosis,"Clear cell adenocarcinoma, NOS",,200,True,
diagnosis,Clear cell adenoma,,200,True,
diagnosis,Clear cell meningioma,,200,True,
diagnosis,Clear Cell Sarcoma,,200,True,
diagnosis,Clear cell sarcoma of kidney,,200,True,
diagnosis,"Clear cell sarcoma, NOS",,200,True,
diagnosis,CNS CIC-rearranged Sarcoma,,200,True,
diagnosis,CNS embryonal tumor with rhabdoid features,,200,True,
diagnosis,"CNS Embryonal Tumor, NEC/NOS",,200,True,
diagnosis,"CNS embryonal tumor, NOS",,200,True,
diagnosis,"CNS germ cell tumor, NOS or NEC",,200,True,
diagnosis,CNS Germinoma,,200,True,
diagnosis,CNS mature teratoma,,200,True,
diagnosis,"CNS neuroblastoma, FOXR2-activated",,200,True,
diagnosis,CNS Non-Germinomatous Germ Cell Tumor,,200,True,
diagnosis,"CNS Sarcoma, NOS or NEC",,200,True,
diagnosis,CNS Soft Tissue Tumors,,200,True,
diagnosis,CNS tumor with BCOR internal tandem duplication,,200,True,
diagnosis,CNS Tumors of Uncertain Differentiation,,200,True,
diagnosis,CNS Tumors with BCOR Internal Tandem Duplication,,200,True,
diagnosis,Composite Hodgkin and non-Hodgkin lymphoma,,200,True,
diagnosis,"Congenital melanocytic nevus, NOS",,200,True,
diagnosis,Congenital Mesoblastic Nephroma,,200,True,
diagnosis,"Cranial and Paraspinal Nerve Tumors, NOS",,200,True,
diagnosis,"Craniopharyngioma, adamantinomatous",,200,True,
diagnosis,"Craniopharyngioma, NOS",,200,True,
diagnosis,"Cribriform carcinoma, NOS",,200,True,
diagnosis,Cribriform neuroepithelial tumor,,200,True,
diagnosis,Cutaneous Myxoma,,200,True,
diagnosis,"Cutaneous T-cell lymphoma, NOS",,200,True,
diagnosis,Dedifferentiated liposarcoma,,200,True,
diagnosis,Dermal Nerve Sheath Myxoma,,200,True,
diagnosis,"Dermatofibroma, NOS",,200,True,
diagnosis,Dermatofibrosarcoma Protuberans,,200,True,
diagnosis,"Dermatofibrosarcoma protuberans, fibrosarcomatous",,200,True,
diagnosis,"Dermatofibrosarcoma protuberans, NOS",,200,True,
diagnosis,"Dermatofibrosarcoma, NOS",,200,True,
diagnosis,"Dermoid cyst, NOS",,200,True,
diagnosis,Desmoid Fibromatosis,,200,True,
diagnosis,Desmoplastic fibroma,,200,True,
diagnosis,Desmoplastic infantile astrocytoma,,200,True,
diagnosis,Desmoplastic infantile ganglioglioma / desmoplastic infantile astrocytoma,,200,True,
diagnosis,"Desmoplastic melanoma, malignant",,200,True,
diagnosis,"Desmoplastic melanoma, NOS",,200,True,
diagnosis,"Desmoplastic myxoid tumor of the pineal region, SMARCB1-mutant",,200,True,
diagnosis,Desmoplastic nodular medulloblastoma,,200,True,
diagnosis,Desmoplastic small round cell tumor,,200,True,
diagnosis,"Diffuse astrocytoma, MYB- or MYBL1-altered",,200,True,
diagnosis,Diffuse glioneuronal tumor with oligodendroglioma-like features and nuclear clusters,,200,True,
diagnosis,"Diffuse Hemispheric Glioma, H3 G34-mutant",,200,True,
diagnosis,Diffuse intrinsic pontine glioma,,200,True,
diagnosis,"Diffuse large B-cell lymphoma, NOS",,200,True,
diagnosis,Diffuse leptomeningeal glioneuronal tumor,,200,True,
diagnosis,Diffuse Leptomeningeal Glioneuronal Tumors,,200,True,
diagnosis,"Diffuse Low-grade Glioma, MAPK Pathway-altered",,200,True,
diagnosis,"Diffuse Midline Glioma, H3 K27-altered",,200,True,
diagnosis,"Diffuse midline glioma, H3 K27M-mutant",,200,True,
diagnosis,"Diffuse midline glioma, NOS",,200,True,
diagnosis,"Diffuse Pediatric-type High-grade Glioma, H3-wildtype and IDH-wildtype",,200,True,
diagnosis,"Ductal carcinoma in situ, solid type",,200,True,
diagnosis,Dysembryoplastic neuroepithelial tumor,,200,True,
diagnosis,Dysgerminoma,,200,True,
diagnosis,Dysplastic cerebellar gangliocytoma (Lhermitte-Duclos disease),,200,True,
diagnosis,Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos),,200,True,
diagnosis,Dysplastic Melanocytic Nevus,,200,True,
diagnosis,EBV-associated Smooth Muscle Tumor,,200,True,
diagnosis,"Embryonal carcinoma, NOS",,200,True,
diagnosis,Embryonal Rhabdomyosarcoma,,200,True,
diagnosis,"Embryonal rhabdomyosarcoma, NOS",,200,True,
diagnosis,Embryonal sarcoma,,200,True,
diagnosis,Embryonal Sarcoma of the Liver,,200,True,
diagnosis,Embryonal tumor with multilayered rosettes with C19MC alteration,,200,True,
diagnosis,"Embryonal tumor with multilayered rosettes, NOS",,200,True,
diagnosis,Embryonal Tumors with Multilayered Rosettes,,200,True,
diagnosis,"Embryonal Tumors, NOS",,200,True,
diagnosis,Encapsulated papillary carcinoma,,200,True,
diagnosis,"Endometrioid adenocarcinoma, NOS",,200,True,
diagnosis,"Endometrioid adenoma, NOS",,200,True,
diagnosis,Endovascular papillary angioendothelioma,,200,True,
diagnosis,"Eosinophilia, NOS",,200,True,
diagnosis,Eosinophilic Solid and Cystic Renal Cell Carcinoma,,200,True,
diagnosis,Ependymal Tumors,,200,True,
diagnosis,"Ependymal Tumors, NEC",,200,True,
diagnosis,"Ependymal Tumors, NOS",,200,True,
diagnosis,"Ependymoma, anaplastic",,200,True,
diagnosis,"Ependymoma, NOS",,200,True,
diagnosis,"Epithelial tumor, benign",,200,True,
diagnosis,Epithelial-myoepithelial carcinoma,,200,True,
diagnosis,"Epitheliod Neoplasm, NOS",,200,True,
diagnosis,Epithelioid and spindle cell nevus,,200,True,
diagnosis,Epithelioid Angiomyolipoma,,200,True,
diagnosis,"Epithelioid hemangioendothelioma, NOS",,200,True,
diagnosis,"Epithelioid mesothelioma, malignant",,200,True,
diagnosis,Epithelioid sarcoma,,200,True,
diagnosis,Erdheim-Chester disease,,200,True,
diagnosis,Ewing sarcoma,,200,True,
diagnosis,Extranodal Marginal Zone Lymphoma,,200,True,
diagnosis,Extraventricular neurocytoma,,200,True,
diagnosis,Fibrillary astrocytoma,,200,True,
diagnosis,Fibroblastic osteosarcoma,,200,True,
diagnosis,Fibrolamellar Variant of Hepatocellular Carcinoma,,200,True,
diagnosis,"Fibroma, NEC",,200,True,
diagnosis,"Fibroma, NOS",,200,True,
diagnosis,Fibromatosis Colli,,200,True,
diagnosis,Fibromyxosarcoma,,200,True,
diagnosis,"Fibrosarcoma, NOS",,200,True,
diagnosis,Fibrous Dysplasia,,200,True,
diagnosis,Fibrous Hamartoma of Infancy,,200,True,
diagnosis,Fibrous meningioma,,200,True,
diagnosis,Fibrous Umbilical Polyp,,200,True,
diagnosis,Focal Nodular Hyperplasia,,200,True,
diagnosis,"Follicular adenocarcinoma, trabecular",,200,True,
diagnosis,"Follicular adenocarcinoma, well differentiated",,200,True,
diagnosis,"Follicular adenoma, NOS",,200,True,
diagnosis,"Follicular carcinoma, minimally invasive",,200,True,
diagnosis,"Follicular carcinoma, NOS",,200,True,
diagnosis,Follicular Lymphoma,,200,True,
diagnosis,"Follicular lymphoma, NOS",,200,True,
diagnosis,Follicular Thyroid Adenoma,,200,True,
diagnosis,"Follicular Thyroid, NOS",,200,True,
diagnosis,Gangliocytoma,,200,True,
diagnosis,"Gangliocytoma, NOS",,200,True,
diagnosis,Ganglioglioma,,200,True,
diagnosis,"Ganglioglioma, anaplastic",,200,True,
diagnosis,"Ganglioglioma, benign",,200,True,
diagnosis,"Ganglioglioma, NOS",,200,True,
diagnosis,Ganglioneuroblastoma,,200,True,
diagnosis,"Ganglioneuroblastoma, intermixed",,200,True,
diagnosis,Ganglioneuroma,,200,True,
diagnosis,"Gastrinoma, NOS",,200,True,
diagnosis,Gastrointestinal stromal sarcoma,,200,True,
diagnosis,Gastrointestinal stromal tumor,,200,True,
diagnosis,"Gastrointestinal stromal tumor, benign",,200,True,
diagnosis,"Gastrointestinal stromal tumor, NOS",,200,True,
diagnosis,General Bone Tumor,,200,True,
diagnosis,General Leukemia,,200,True,
diagnosis,Genital rhabdomyoma,,200,True,
diagnosis,"Germ cell tumor, nonseminomatous",,200,True,
diagnosis,"Germ Cell Tumor, NOS",,200,True,
diagnosis,Germinoma,,200,True,
